u_sol_irr,u_t_amb,capex_pv,opex_pv,capex_pemel,opex_pemel,life_pemel,repl_pemel,capex_dcdc,opex_dcdc,int_rate,infl_rate,LCOH,mh2
0.903737,0.014948,413.142776,18.452675,1622.248077,0.033596,81836.24268,0.156431,194.461823,0.0384,0.066474,0.022953,15.31428,22.071639
0.905299,-0.253802,544.002151,18.101112,1868.341827,0.03219,72773.74268,0.173228,126.493073,0.019962,0.051786,0.029672,15.079889,22.077699
1.005299,0.146198,419.002151,16.601112,1518.341827,0.04219,92773.74268,0.198228,176.493073,0.039962,0.071786,0.019672,15.337231,22.314875
1.055299,-0.053802,356.502151,18.851112,1693.341827,0.03719,82773.74268,0.160728,101.493073,0.049962,0.041786,0.014672,12.682331,22.423091
0.955299,0.346198,481.502151,17.351112,2043.341827,0.04719,62773.74268,0.185728,151.493073,0.029962,0.061786,0.024672,16.21609,22.197836
0.980299,-0.153802,450.252151,17.726112,1605.841827,0.04969,77773.74268,0.191978,138.993073,0.044962,0.046786,0.017172,14.51415,22.260197
1.080299,0.246198,575.252151,16.226112,1955.841827,0.03969,97773.74268,0.166978,188.993073,0.024962,0.066786,0.027172,17.136788,22.471718
1.030299,-0.353802,512.752151,18.476112,1780.841827,0.04469,87773.74268,0.179478,113.993073,0.014962,0.056786,0.022172,15.692565,22.372876
0.930299,0.046198,387.752151,16.976112,1430.841827,0.03469,67773.74268,0.154478,163.993073,0.034962,0.076786,0.012172,15.68335,22.139006
0.942799,-0.003802,497.127151,16.038612,1562.091827,0.03344,70273.74268,0.176353,145.243073,0.017462,0.079286,0.013422,17.66722,22.170124
1.042799,0.396198,372.127151,17.538612,1912.091827,0.04344,90273.74268,0.151353,195.243073,0.037462,0.059286,0.023422,14.298541,22.394147
1.092799,-0.203802,434.627151,16.788612,2087.091827,0.03844,80273.74268,0.188853,120.243073,0.047462,0.069286,0.028422,15.159478,22.499617
0.992799,0.196198,559.627151,18.288612,1737.091827,0.04844,60273.74268,0.163853,170.243073,0.027462,0.049286,0.018422,16.595857,22.286417
0.967799,-0.303802,403.377151,16.413612,1999.591827,0.04594,75273.74268,0.157603,132.743073,0.042462,0.064286,0.020922,15.063015,22.232135
1.067799,0.096198,528.377151,17.913612,1649.591827,0.03594,95273.74268,0.182603,182.743073,0.022462,0.044286,0.010922,15.609046,22.447569
1.017799,-0.103802,590.877151,17.163612,1474.591827,0.04094,85273.74268,0.170103,107.743073,0.012462,0.074286,0.015922,18.488843,22.344085
0.917799,0.296198,465.877151,18.663612,1824.591827,0.03094,65273.74268,0.195103,157.743073,0.032462,0.054286,0.025922,14.868186,22.105777
0.924049,-0.128802,379.939651,18.569862,2021.466827,0.035315,94023.74268,0.184166,154.618073,0.023712,0.045536,0.012797,13.966769,22.124699
1.024049,0.271198,504.939651,17.069862,1671.466827,0.045315,74023.74268,0.159166,104.618073,0.043712,0.065536,0.022797,15.975223,22.35503
1.074049,-0.328802,567.439651,17.819862,1496.466827,0.030315,64023.74268,0.196666,179.618073,0.033712,0.055536,0.027797,15.552327,22.463077
0.974049,0.071198,442.439651,16.319862,1846.466827,0.040315,84023.74268,0.171666,129.618073,0.013712,0.075536,0.017797,16.28031,22.244084
0.999049,-0.228802,536.189651,18.944862,1408.966827,0.042815,99023.74268,0.152916,167.118073,0.038712,0.050536,0.020297,15.620974,22.303581
1.099049,0.171198,411.189651,17.444862,1758.966827,0.032815,79023.74268,0.177916,117.118073,0.018712,0.070536,0.010297,15.6332,22.509371
1.049049,-0.028802,473.689651,18.194862,1933.966827,0.047815,69023.74268,0.165416,192.118073,0.028712,0.040536,0.015297,15.173355,22.410041
0.949049,0.371198,598.689651,16.694862,1583.966827,0.037815,89023.74268,0.190416,142.118073,0.048712,0.060536,0.025297,16.857599,22.182595
0.936549,-0.378802,426.814651,17.257362,1715.216827,0.039065,91523.74268,0.168541,173.368073,0.021212,0.063036,0.029047,14.320951,22.157523
1.036549,0.021198,551.814651,18.757362,2065.216827,0.049065,71523.74268,0.193541,123.368073,0.041212,0.043036,0.019047,16.256241,22.383586
1.086549,-0.178802,489.314651,16.507362,1890.216827,0.034065,61523.74268,0.156041,198.368073,0.031212,0.073036,0.014047,17.823498,22.48709
0.986549,0.221198,364.314651,18.007362,1540.216827,0.044065,81523.74268,0.181041,148.368073,0.011212,0.053036,0.024047,12.712715,22.271922
0.961549,-0.078802,583.064651,16.882362,1802.716827,0.041565,96523.74268,0.199791,160.868073,0.036212,0.078036,0.016547,19.840714,22.215776
1.061549,0.321198,458.064651,18.382362,1452.716827,0.031565,76523.74268,0.174791,110.868073,0.016212,0.058036,0.026547,13.728712,22.433328
1.011549,-0.278802,395.564651,16.132362,1627.716827,0.046565,66523.74268,0.187291,185.868073,0.026212,0.068036,0.021547,14.679195,22.331618
0.911549,0.121198,520.564651,17.632362,1977.716827,0.036565,86523.74268,0.162291,135.868073,0.046212,0.048036,0.011547,16.553712,22.091098
0.908424,-0.066302,438.533401,16.460487,1485.529327,0.044378,63398.74268,0.192759,184.305573,0.018087,0.059911,0.027485,14.075553,22.084425
1.008424,0.333698,563.533401,17.960487,1835.529327,0.034378,83398.74268,0.167759,134.305573,0.038087,0.079911,0.017485,19.500387,22.320464
1.058424,-0.266302,501.033401,17.210487,2010.529327,0.049378,93398.74268,0.180259,159.305573,0.048087,0.049911,0.012485,16.431058,22.430945
0.958424,0.133698,376.033401,18.710487,1660.529327,0.039378,73398.74268,0.155259,109.305573,0.028087,0.069911,0.022485,14.392143,22.206835
0.983424,-0.366302,594.783401,16.085487,2098.029327,0.036878,68398.74268,0.174009,196.805573,0.043087,0.044911,0.019985,16.684304,22.268923
1.083424,0.033698,469.783401,17.585487,1748.029327,0.046878,88398.74268,0.199009,146.805573,0.023087,0.064911,0.029985,15.044299,22.479414
1.033424,-0.166302,407.283401,16.835487,1573.029327,0.031878,98398.74268,0.161509,171.805573,0.013087,0.054911,0.024985,12.876777,22.378247
0.933424,0.233698,532.283401,18.335487,1923.029327,0.041878,78398.74268,0.186509,121.805573,0.033087,0.074911,0.014985,19.089757,22.145362
0.945924,-0.216302,360.408401,17.772987,1791.779327,0.040628,60898.74268,0.158384,190.555573,0.015587,0.072411,0.011235,15.778269,22.179268
1.045924,0.183698,485.408401,16.272987,1441.779327,0.030628,80898.74268,0.183384,140.555573,0.035587,0.052411,0.021235,14.003886,22.402111
1.095924,-0.016302,547.908401,18.522987,1616.779327,0.045628,90898.74268,0.170884,165.555573,0.045587,0.062411,0.026235,16.677253,22.504499
0.995924,0.383698,422.908401,17.022987,1966.779327,0.035628,70898.74268,0.195884,115.555573,0.025587,0.042411,0.016235,13.576915,22.292205
0.970924,-0.116302,516.658401,18.147987,1704.279327,0.038128,65898.74268,0.177134,178.055573,0.040587,0.067411,0.023735,17.066037,22.238125
1.070924,0.283698,391.658401,16.647987,2054.279327,0.048128,85898.74268,0.152134,128.055573,0.020587,0.047411,0.013735,13.949414,22.452619
1.020924,-0.316302,454.158401,18.897987,1879.279327,0.033128,95898.74268,0.189634,153.055573,0.010587,0.077411,0.018735,16.948569,22.352352
0.920924,0.083698,579.158401,17.397987,1529.279327,0.043128,75898.74268,0.164634,103.055573,0.030587,0.057411,0.028735,15.685739,22.115253
0.914674,-0.341302,477.595901,16.929237,1638.654327,0.047503,84648.74268,0.150572,112.430573,0.024337,0.043661,0.01061,14.750891,22.102511
1.014674,0.058698,352.595901,18.429237,1988.654327,0.037503,64648.74268,0.175572,162.430573,0.044337,0.063661,0.02061,14.618304,22.33612
1.064674,-0.141302,415.095901,16.179237,1813.654327,0.042503,74648.74268,0.163072,137.430573,0.034337,0.053661,0.02561,13.428724,22.44284
0.964674,0.258698,540.095901,17.679237,1463.654327,0.032503,94648.74268,0.188072,187.430573,0.014337,0.073661,0.01561,17.972253,22.220742
0.989674,-0.041302,383.845901,17.304237,1901.154327,0.030003,89648.74268,0.181822,124.930573,0.039337,0.058661,0.02311,13.638099,22.280958
1.089674,0.358698,508.845901,18.804237,1551.154327,0.040003,69648.74268,0.156822,174.930573,0.019337,0.078661,0.01311,18.58419,22.48964
1.039674,-0.241302,571.345901,16.554237,1726.154327,0.035003,79648.74268,0.194322,149.930573,0.029337,0.048661,0.01811,15.840043,22.391977
0.939674,0.158698,446.345901,18.054237,2076.154327,0.045003,99648.74268,0.169322,199.930573,0.049337,0.068661,0.02811,16.505725,22.161307
0.927174,-0.191302,555.720901,18.991737,1944.904327,0.046253,82148.74268,0.197447,118.680573,0.021837,0.066161,0.02686,17.52438,22.132978
1.027174,0.208698,430.720901,17.491737,1594.904327,0.036253,62148.74268,0.172447,168.680573,0.041837,0.046161,0.01686,13.961407,22.362236
1.077174,-0.391302,368.220901,18.241737,1419.904327,0.041253,72148.74268,0.184947,143.680573,0.031837,0.076161,0.01186,15.236692,22.469788
0.977174,0.008698,493.220901,16.741737,1769.904327,0.031253,92148.74268,0.159947,193.680573,0.011837,0.056161,0.02186,15.115227,22.251802
0.952174,-0.291302,461.970901,18.616737,1507.404327,0.033753,87148.74268,0.166197,106.180573,0.036837,0.071161,0.01936,15.93656,22.194932
1.052174,0.108698,586.970901,17.116737,1857.404327,0.043753,67148.74268,0.191197,156.180573,0.016837,0.051161,0.02936,15.633043,22.415553
1.002174,-0.091302,524.470901,17.866737,2032.404327,0.038753,77148.74268,0.153697,131.180573,0.026837,0.061161,0.02436,16.426754,22.309597
0.902174,0.308698,399.470901,16.366737,1682.404327,0.048753,97148.74268,0.178697,181.180573,0.046837,0.041161,0.01436,13.636295,22.065386
0.902956,-0.306927,472.713089,17.644081,2040.607452,0.043206,70117.49268,0.186314,177.664948,0.047931,0.058192,0.016781,16.936329,22.071988
1.002956,0.093073,597.713089,16.144081,1690.607452,0.033206,90117.49268,0.161314,127.664948,0.027931,0.078192,0.026781,18.049087,22.31004
1.052956,-0.106927,535.213089,18.394081,1515.607452,0.048206,80117.49268,0.198814,152.664948,0.017931,0.048192,0.021781,15.169437,22.418632
0.952956,0.293073,410.213089,16.894081,1865.607452,0.038206,60117.49268,0.173814,102.664948,0.037931,0.068192,0.011781,15.762559,22.192597
0.977956,-0.006927,566.463089,18.019081,1428.107452,0.035706,75117.49268,0.155064,190.164948,0.012931,0.043192,0.029281,14.229018,22.253725
1.077956,0.393073,441.463089,16.519081,1778.107452,0.045706,95117.49268,0.180064,140.164948,0.032931,0.063192,0.019281,15.057443,22.466015
1.027956,-0.206927,378.963089,18.769081,1953.107452,0.030706,85117.49268,0.167564,165.164948,0.042931,0.053192,0.014281,14.544875,22.366822
0.927956,0.193073,503.963089,17.269081,1603.107452,0.040706,65117.49268,0.192564,115.164948,0.022931,0.073192,0.024281,16.473522,22.132128
0.940456,-0.156927,394.588089,16.706581,1734.357452,0.041956,72617.49268,0.164439,196.414948,0.045431,0.070692,0.020531,15.596755,22.165505
1.040456,0.243073,519.588089,18.206581,2084.357452,0.031956,92617.49268,0.189439,146.414948,0.025431,0.050692,0.010531,16.732833,22.390288
1.090456,-0.356927,582.088089,17.456581,1909.357452,0.046956,82617.49268,0.151939,171.414948,0.015431,0.060692,0.015531,18.173787,22.496033
0.990456,0.043073,457.088089,18.956581,1559.357452,0.036956,62617.49268,0.176939,121.414948,0.035431,0.040692,0.025531,13.195893,22.282145
0.965456,-0.256927,488.338089,16.331581,1821.857452,0.039456,77617.49268,0.195689,183.914948,0.010431,0.065692,0.013031,16.987938,22.226282
1.065456,0.143073,363.338089,17.831581,1471.857452,0.049456,97617.49268,0.170689,133.914948,0.030431,0.045692,0.023031,12.10408,22.442491
1.015456,-0.056927,425.838089,17.081581,1646.857452,0.034456,87617.49268,0.183189,158.914948,0.040431,0.075692,0.028031,15.175223,22.338646
0.915456,0.343073,550.838089,18.581581,1996.857452,0.044456,67617.49268,0.158189,108.914948,0.020431,0.055692,0.018031,17.193678,22.099471
0.921706,-0.081927,511.775589,18.675331,1843.732452,0.048831,91367.49268,0.169127,105.789948,0.034181,0.044442,0.021156,15.197967,22.118444
1.021706,0.318073,386.775589,17.175331,1493.732452,0.038831,71367.49268,0.194127,155.789948,0.014181,0.064442,0.011156,14.574616,22.349622
1.071706,-0.281927,449.275589,17.925331,1668.732452,0.043831,61367.49268,0.156627,130.789948,0.024181,0.054442,0.016156,14.830067,22.458042
0.971706,0.118073,574.275589,16.425331,2018.732452,0.033831,81367.49268,0.181627,180.789948,0.044181,0.074442,0.026156,18.587322,22.238276
0.996706,-0.381927,355.525589,18.300331,1581.232452,0.031331,96367.49268,0.187877,118.289948,0.029181,0.059442,0.013656,13.435941,22.299398
1.096706,0.018073,480.525589,16.800331,1931.232452,0.041331,76367.49268,0.162877,168.289948,0.049181,0.079442,0.023656,17.543495,22.505803
1.046706,-0.181927,543.025589,17.550331,1756.232452,0.036331,66367.49268,0.175377,143.289948,0.039181,0.049442,0.028656,14.841934,22.406229
0.946706,0.218073,418.025589,16.050331,1406.232452,0.046331,86367.49268,0.150377,193.289948,0.019181,0.069442,0.018656,15.028261,22.178023
0.934206,-0.231927,589.900589,16.987831,1537.482452,0.045081,93867.49268,0.178502,124.539948,0.031681,0.066942,0.017406,17.980147,22.150671
1.034206,0.168073,464.900589,18.487831,1887.482452,0.035081,73867.49268,0.153502,174.539948,0.011681,0.046942,0.027406,13.913067,22.377593
1.084206,-0.031927,402.400589,16.237831,2062.482452,0.040081,63867.49268,0.191002,149.539948,0.021681,0.076942,0.022406,15.689186,22.481422
0.984206,0.368073,527.400589,17.737831,1712.482452,0.030081,83867.49268,0.166002,199.539948,0.041681,0.056942,0.012406,17.247494,22.265483
0.959206,-0.131927,433.650589,17.362831,1974.982452,0.032581,98867.49268,0.159752,112.039948,0.026681,0.071942,0.029906,14.802924,22.210601
1.059206,0.268073,558.650589,18.862831,1624.982452,0.042581,78867.49268,0.184752,162.039948,0.046681,0.051942,0.019906,16.555592,22.428898
1.009206,-0.331927,496.150589,16.612831,1449.982452,0.037581,68867.49268,0.172252,137.039948,0.036681,0.061942,0.014906,15.848756,22.326834
0.909206,0.068073,371.150589,18.112831,1799.982452,0.047581,88867.49268,0.197252,187.039948,0.016681,0.041942,0.024906,12.910423,22.08545
0.912331,-0.119427,570.369339,16.284706,1657.794952,0.031018,60742.49268,0.154283,132.352448,0.049806,0.050067,0.018969,15.885945,22.094882
1.012331,0.280573,445.369339,17.784706,2007.794952,0.041018,80742.49268,0.179283,182.352448,0.029806,0.070067,0.028969,15.920119,22.329419
1.062331,-0.319427,382.869339,17.034706,1832.794952,0.036018,90742.49268,0.166783,107.352448,0.019806,0.040067,0.023969,11.901281,22.439286
0.962331,0.080573,507.869339,18.534706,1482.794952,0.046018,70742.49268,0.191783,157.352448,0.039806,0.060067,0.013969,16.913513,22.216482
0.987331,-0.219427,414.119339,16.659706,1920.294952,0.048518,65742.49268,0.185533,144.852448,0.014806,0.045067,0.026469,13.133512,22.276853
1.087331,0.180573,539.119339,18.159706,1570.294952,0.038518,85742.49268,0.160533,194.852448,0.034806,0.065067,0.016469,17.589315,22.4862
1.037331,-0.019427,476.619339,17.409706,1745.294952,0.043518,95742.49268,0.198033,119.852448,0.044806,0.055067,0.011469,15.747043,22.385518
0.937331,0.380573,351.619339,18.909706,2095.294952,0.033518,75742.49268,0.173033,169.852448,0.024806,0.075067,0.021469,15.515968,22.153926
0.949831,-0.369427,523.494339,17.972206,1964.044952,0.034768,63242.49268,0.194908,138.602448,0.047306,0.077567,0.022719,18.423516,22.189849
1.049831,0.030573,398.494339,16.472206,1614.044952,0.044768,83242.49268,0.169908,188.602448,0.027306,0.057567,0.012719,14.586007,22.411251
1.099831,-0.169427,460.994339,18.722206,1439.044952,0.039768,93242.49268,0.182408,113.602448,0.017306,0.067567,0.017719,15.36716,22.513222
0.999831,0.230573,585.994339,17.222206,1789.044952,0.049768,73242.49268,0.157408,163.602448,0.037306,0.047567,0.027719,15.809251,22.302094
0.974831,-0.069427,367.244339,17.597206,1526.544952,0.047268,68242.49268,0.163658,126.102448,0.012306,0.062567,0.010219,14.309289,22.246908
1.074831,0.330573,492.244339,16.097206,1876.544952,0.037268,88242.49268,0.188658,176.102448,0.032306,0.042567,0.020219,14.26907,22.460165
1.024831,-0.269427,554.744339,18.347206,2051.544952,0.042268,98242.49268,0.151158,101.102448,0.042306,0.072567,0.025219,17.908057,22.360502
0.924831,0.130573,429.744339,16.847206,1701.544952,0.032268,78242.49268,0.176158,151.102448,0.022306,0.052567,0.015219,14.316853,22.124765
0.918581,-0.294427,406.306839,17.315956,1460.919952,0.036643,81992.49268,0.19022,160.477448,0.033556,0.046317,0.023344,12.890924,22.112091
1.018581,0.105573,531.306839,18.815956,1810.919952,0.046643,61992.49268,0.16522,110.477448,0.013556,0.066317,0.013344,17.985456,22.344324
1.068581,-0.094427,593.806839,16.565956,1985.919952,0.031643,71992.49268,0.17772,185.477448,0.023556,0.056317,0.018344,17.369706,22.450454
0.968581,0.305573,468.806839,18.065956,1635.919952,0.041643,91992.49268,0.15272,135.477448,0.043556,0.076317,0.028344,16.202413,22.229604
0.993581,-0.194427,500.056839,16.940956,2073.419952,0.044143,86992.49268,0.17147,172.977448,0.028556,0.051317,0.010844,16.767212,22.290989
1.093581,0.205573,375.056839,18.440956,1723.419952,0.034143,66992.49268,0.19647,122.977448,0.048556,0.071317,0.020844,14.664403,22.498382
1.043581,-0.394427,437.556839,16.190956,1548.419952,0.049143,76992.49268,0.15897,197.977448,0.038556,0.041317,0.025844,13.026786,22.401192
0.943581,0.005573,562.556839,17.690956,1898.419952,0.039143,96992.49268,0.18397,147.977448,0.018556,0.061317,0.015844,17.70856,22.171961
0.931081,-0.044427,453.181839,18.253456,1767.169952,0.037893,84492.49268,0.162095,166.727448,0.031056,0.063817,0.019594,16.004922,22.141592
1.031081,0.355573,578.181839,16.753456,1417.169952,0.047893,64492.49268,0.187095,116.727448,0.011056,0.043817,0.029594,13.932129,22.369619
1.081081,-0.244427,515.681839,17.503456,1592.169952,0.032893,74492.49268,0.174595,191.727448,0.021056,0.073817,0.024594,16.798935,22.476622
0.981081,0.155573,390.681839,16.003456,1942.169952,0.042893,94492.49268,0.199595,141.727448,0.041056,0.053817,0.014594,14.148138,22.259795
0.956081,-0.344427,546.931839,18.628456,1679.669952,0.040393,89492.49268,0.180845,154.227448,0.026056,0.078817,0.027094,18.147514,22.204681
1.056081,0.055573,421.931839,17.128456,2029.669952,0.030393,69492.49268,0.155845,104.227448,0.046056,0.058817,0.017094,14.710765,22.423948
1.006081,-0.144427,359.431839,17.878456,1854.669952,0.045393,79492.49268,0.193345,179.227448,0.036056,0.068817,0.012094,15.721955,22.31864
0.906081,0.255573,484.431839,16.378456,1504.669952,0.035393,99492.49268,0.168345,129.227448,0.016056,0.048817,0.022094,13.624262,22.075953
0.904518,-0.013177,365.291214,16.776894,2002.326202,0.039299,66054.99268,0.15233,197.196198,0.036994,0.07413,0.025375,15.302671,22.073883
1.004518,0.386823,490.291214,18.276894,1652.326202,0.049299,86054.99268,0.17733,147.196198,0.016994,0.05413,0.015375,15.833713,22.311448
1.054518,-0.213177,552.791214,16.026894,1477.326202,0.034299,96054.99268,0.16483,172.196198,0.026994,0.06413,0.010375,17.360095,22.422573
0.954518,0.186823,427.791214,17.526894,1827.326202,0.044299,76054.99268,0.18983,122.196198,0.046994,0.04413,0.020375,13.847988,22.197113
0.979518,-0.313177,521.541214,17.151894,1564.826202,0.041799,61054.99268,0.18358,184.696198,0.021994,0.06913,0.017875,17.360791,22.259526
1.079518,0.086823,396.541214,18.651894,1914.826202,0.031799,81054.99268,0.15858,134.696198,0.041994,0.04913,0.027875,13.124939,22.471239
1.029518,-0.113177,459.041214,16.401894,2089.826202,0.046799,91054.99268,0.19608,159.696198,0.031994,0.07913,0.022875,17.380553,22.36953
0.929518,0.286823,584.041214,17.901894,1739.826202,0.036799,71054.99268,0.17108,109.696198,0.011994,0.05913,0.012875,17.804203,22.135326
0.942018,-0.263177,443.416214,18.839394,1608.576202,0.035549,68554.99268,0.199205,178.446198,0.039494,0.05663,0.011625,15.981104,22.170095
1.042018,0.136823,568.416214,17.339394,1958.576202,0.045549,88554.99268,0.174205,128.446198,0.019494,0.07663,0.021625,18.839032,22.394295
1.092018,-0.063177,505.916214,18.089394,1783.576202,0.030549,98554.99268,0.186705,153.446198,0.029494,0.04663,0.026625,14.007937,22.497126
0.992018,0.336823,380.916214,16.589394,1433.576202,0.040549,78554.99268,0.161705,103.446198,0.049494,0.06663,0.016625,13.912915,22.283624
0.967018,-0.163177,599.666214,18.464394,1871.076202,0.043049,63554.99268,0.167955,190.946198,0.024494,0.04163,0.024125,16.099857,22.229289
1.067018,0.236823,474.666214,16.964394,1521.076202,0.033049,83554.99268,0.192955,140.946198,0.044494,0.06163,0.014125,15.64235,22.445024
1.017018,-0.363177,412.166214,17.714394,1696.076202,0.048049,93554.99268,0.155455,165.946198,0.034494,0.05163,0.019125,14.128112,22.344191
0.917018,0.036823,537.166214,16.214394,2046.076202,0.038049,73554.99268,0.180455,115.946198,0.014494,0.07163,0.029125,16.783944,22.105698
0.923268,-0.388177,560.603714,16.495644,1805.451202,0.033674,87304.99268,0.191392,119.071198,0.040744,0.06788,0.01225,18.40312,22.124629
1.023268,0.011823,435.603714,17.995644,1455.451202,0.043674,67304.99268,0.166392,169.071198,0.020744,0.04788,0.02225,13.543556,22.355149
1.073268,-0.188177,373.103714,17.245644,1630.451202,0.038674,77304.99268,0.178892,144.071198,0.010744,0.07788,0.02725,14.104289,22.46055
0.973268,0.211823,498.103714,18.745644,1980.451202,0.048674,97304.99268,0.153892,194.071198,0.030744,0.05788,0.01725,17.148926,22.241256
0.998268,-0.088177,466.853714,16.120644,1717.951202,0.046174,82304.99268,0.172642,106.571198,0.015744,0.07288,0.02475,15.534246,22.300838
1.098268,0.311823,591.853714,17.620644,2067.951202,0.036174,62304.99268,0.197642,156.571198,0.035744,0.05288,0.01475,17.791368,22.50688
1.048268,-0.288177,529.353714,16.870644,1892.951202,0.041174,72304.99268,0.160142,131.571198,0.045744,0.06288,0.01975,16.86229,22.410195
0.948268,0.111823,404.353714,18.370644,1542.951202,0.031174,92304.99268,0.185142,181.571198,0.025744,0.04288,0.02975,12.405403,22.182581
0.935768,-0.138177,482.478714,17.808144,1411.701202,0.032424,89804.99268,0.157017,100.321198,0.043244,0.04038,0.026,12.878055,22.153847
1.035768,0.261823,357.478714,16.308144,1761.701202,0.042424,69804.99268,0.182017,150.321198,0.023244,0.06038,0.016,13.738621,22.380263
1.085768,-0.338177,419.978714,18.558144,1936.701202,0.037424,79804.99268,0.169517,125.321198,0.013244,0.05038,0.011,14.721232,22.486619
0.985768,0.061823,544.978714,17.058144,1586.701202,0.047424,99804.99268,0.194517,175.321198,0.033244,0.07038,0.021,17.606259,22.271264
0.960768,-0.238177,388.728714,18.183144,2024.201202,0.049924,84804.99268,0.175767,112.821198,0.018244,0.05538,0.0185,14.539598,22.215068
1.060768,0.161823,513.728714,16.683144,1674.201202,0.039924,64804.99268,0.150767,162.821198,0.038244,0.07538,0.0285,16.648257,22.43282
1.010768,-0.038177,576.228714,18.933144,1499.201202,0.044924,74804.99268,0.188267,137.821198,0.048244,0.04538,0.0235,15.628058,22.328218
0.910768,0.361823,451.228714,17.433144,1849.201202,0.034924,94804.99268,0.163267,187.821198,0.028244,0.06538,0.0135,16.599528,22.087307
0.907643,-0.200677,494.197464,18.511269,1685.138702,0.046487,75429.99268,0.182798,142.508698,0.035119,0.077255,0.027563,17.241225,22.083398
1.007643,0.199323,369.197464,17.011269,2035.138702,0.036487,95429.99268,0.157798,192.508698,0.015119,0.057255,0.017563,14.036759,22.319684
1.057643,-0.000677,431.697464,17.761269,1860.138702,0.041487,85429.99268,0.195298,117.508698,0.025119,0.067255,0.012563,16.104237,22.427534
0.957643,0.399323,556.697464,16.261269,1510.138702,0.031487,65429.99268,0.170298,167.508698,0.045119,0.047255,0.022563,15.022237,22.203061
0.982643,-0.100677,400.447464,18.886269,1772.638702,0.033987,70429.99268,0.151548,130.008698,0.020119,0.062255,0.015063,14.967564,22.265227
1.082643,0.299323,525.447464,17.386269,1422.638702,0.043987,90429.99268,0.176548,180.008698,0.040119,0.042255,0.025063,14.146754,22.476045
1.032643,-0.300677,587.947464,18.136269,1597.638702,0.038987,80429.99268,0.164048,105.008698,0.030119,0.072255,0.020063,18.220164,22.377513
0.932643,0.099323,462.947464,16.636269,1947.638702,0.048987,60429.99268,0.189048,155.008698,0.010119,0.052255,0.010063,16.00355,22.144409
0.945143,-0.050677,541.072464,17.198769,2078.888702,0.047737,77929.99268,0.167173,136.258698,0.037619,0.054755,0.013813,17.574389,22.176175
1.045143,0.349323,416.072464,18.698769,1728.888702,0.037737,97929.99268,0.192173,186.258698,0.017619,0.074755,0.023813,15.61813,22.399354
1.095143,-0.250677,353.572464,16.448769,1553.888702,0.042737,87929.99268,0.154673,111.258698,0.027619,0.044755,0.028813,11.169533,22.50455
0.995143,0.149323,478.572464,17.948769,1903.888702,0.032737,67929.99268,0.179673,161.258698,0.047619,0.064755,0.018813,16.698259,22.292099
0.970143,-0.350677,447.322464,16.823769,1466.388702,0.030237,72929.99268,0.198423,148.758698,0.022619,0.049755,0.021313,13.411497,22.237971
1.070143,0.049323,572.322464,18.323769,1816.388702,0.040237,92929.99268,0.173423,198.758698,0.042619,0.069755,0.011313,19.82714,22.452638
1.020143,-0.150677,509.822464,16.073769,1991.388702,0.035237,82929.99268,0.185923,123.758698,0.032619,0.059755,0.016313,16.281541,22.349501
0.920143,0.249323,384.822464,17.573769,1641.388702,0.045237,62929.99268,0.160923,173.758698,0.012619,0.079755,0.026313,15.223686,22.112061
0.913893,-0.175677,423.884964,18.230019,1488.263702,0.040862,96679.99268,0.174986,164.383698,0.041369,0.061005,0.014438,15.331488,22.099297
1.013893,0.224323,548.884964,16.730019,1838.263702,0.030862,76679.99268,0.199986,114.383698,0.021369,0.041005,0.024438,14.085122,22.333244
1.063893,-0.375677,486.384964,18.980019,2013.263702,0.045862,66679.99268,0.162486,189.383698,0.011369,0.071005,0.029438,16.774976,22.442847
0.963893,0.024323,361.384964,17.480019,1663.263702,0.035862,86679.99268,0.187486,139.383698,0.031369,0.051005,0.019438,12.921405,22.220579
0.988893,-0.275677,580.134964,17.855019,1925.763702,0.038362,91679.99268,0.193736,151.883698,0.016369,0.076005,0.021938,19.057478,22.280838
